frame,time_s,condition,controller,hidden_visible,hidden_lidar_hits,lidar_frame,lidar_time_s,lidar_is_new,semantic_lidar_reveal_armed,ego_station_m,ego_local_y_m,hidden_station_m,hidden_local_y_m,hidden_reference_y_m,hidden_lateral_error_m,hidden_commanded_ay_mps2,hidden_road_lateral_velocity_mps,hidden_observation_submitted,hidden_aware_plan,ego_speed_mps,ego_accel_mps2,ego_throttle,ego_brake,ego_steer,commanded_ackermann_steer_rad,target_speed_mps,steer_limit_rad,steering_envelope_active,shield_active,minimum_clearance_m,minimum_ttc_s,minimum_oriented_clearance_m,minimum_oriented_clearance_actor_role,minimum_ttc_2d_s,minimum_ttc_2d_actor_role,hidden_oriented_clearance_m,hidden_ttc_2d_s,plan_age_s,plan_source_frame,plan_status,plan_rejection_reason,new_plan,latest_plan_status,planner_total_s,planner_decision_s,planner_mpc_s,planner_field_s,low_level_updated,low_level_time_s,physics_control_cycle_time_s,physics_control_deadline_miss,occluder_station_m,ego_pass_clearance_ahead_occluder_m,hidden_pass_clearance_ahead_occluder_m,ego_target_lane_error_m,ego_centre_lane_overlap,hidden_centre_lane_overlap,concurrent_centre_lane_overlap,hidden_center_geometric_visible_now,hidden_center_los_blocked,hidden_footprint_fully_blocked,hidden_footprint_blocked_sample_count,hidden_footprint_sample_count,hidden_footprint_blocked_sample_fraction,hidden_center_in_range,hidden_center_in_horizontal_fov,hidden_center_geometric_range_m,hidden_center_geometric_bearing_rad,hidden_center_geometric_clear_streak,hidden_center_geometric_reveal_confirmed,occluder_speed_mps,occluder_accel_mps2,lead_left_speed_mps,lead_left_accel_mps2,lead_centre_speed_mps,lead_centre_accel_mps2,lead_right_speed_mps,lead_right_accel_mps2,rear_centre_speed_mps,rear_centre_accel_mps2,follower_1_speed_mps,follower_1_accel_mps2,follower_2_speed_mps,follower_2_accel_mps2,follower_3_speed_mps,follower_3_accel_mps2,follower_4_speed_mps,follower_4_accel_mps2
896,0.05,true_threat,IDEAM,0,0,895,,0,0,179.28544655079526,-201.75054123086764,197.0801939369813,-208.75045257690184,-208.75,0.0004468248156115351,-0.0010580378819770137,0.0007863876302590233,0,0,33.03322648783153,0.0,0.5810761451721191,0.0,0.0016684149159118533,0.00203835335560143,32.97017484312576,0.006529451595014675,0,0,7.6707907902715675,11.740934583249734,7.670848950218745,occluder,,,13.835173193567114,,0.05,895,ok,accepted,1,ok,0.3259278,0.0008540999842807651,0.3240769999974873,0.0,1,0.001163200000000586,0.013488900000002246,0,193.55119973565124,-20.945964728892847,-3.2089391959630404,3.49945876913236,0,0,0,1,1,0,8,9,0.8888888888888888,1,1,18.00483015671925,-0.39919056071809905,1,0,18.43995206668403,0.16185777282598518,22.10158838814609,1.753539897773106,20.705586479896354,0.3297406907632448,24.918435995684142,1.932208548886893,17.1683436486942,-0.1162719357634359,31.962948194457624,1.2478991813269356,31.38220596220549,0.12809721786415518,28.873948837690467,5.642776967219732,32.17362033208298,1.9857790080152993
897,0.1,true_threat,IDEAM,0,0,896,0.05,1,0,180.93827881901456,-201.75095394559085,198.4977965341013,-208.75038096273707,-208.75,0.00045257690183575505,-0.0011814285042951289,0.0008574944587576294,0,0,33.077251404609974,0.8804983355689444,0.57600337266922,0.0,0.0016684149159118533,0.00203835335560143,32.97017484312576,0.006512082610657943,0,0,6.949066241723609,11.90511417787073,6.9492673213158875,occluder,,,13.616860754908016,,0.1,895,ok,accepted,0,ok,0.3259278,0.0008540999842807651,0.3240769999974873,0.0,0,0.001163200000000586,0.009076799999998997,0,194.47341047425107,-20.215343199273377,-2.7135473374428614,3.499046054409149,0,0,0,0,1,1,9,9,1.0,1,1,17.788013406418074,-0.4040015713027754,0,0,18.447552860922464,0.15201588097073923,22.341727395871704,4.80278015691284,20.70888412642057,0.06595297268707892,24.987652509783246,1.384332582565636,17.16567908419879,-0.0532912898820585,32.01091961684472,0.9596719989775663,31.392244319471303,0.20076715092303266,29.129678535130424,5.1145939509523854,32.248968238730846,1.506958133283439
898,0.15000000000000002,true_threat,IDEAM,0,0,897,0.1,1,0,182.59275913525906,-201.75165601510741,199.91759639671844,-208.7503085989963,-208.75,0.00038096273706855754,-0.0013538300117004129,0.0009214445563084771,0,0,33.099842912524615,0.4518301582928075,0.5731387138366699,0.0,0.0014671076787635684,0.0017924101557582617,32.670174599110034,0.006503196561797112,0,0,6.228135975361034,12.043154246705782,6.228501638870012,occluder,,,13.399498217023165,,0.15000000000000002,895,ok,accepted,0,ok,0.3259278,0.0008540999842807651,0.3240769999974873,0.0,1,0.0013079999999980885,0.010015800000001462,0,195.3960179465488,-19.483470355326602,-2.216354947123449,3.4983439848925855,0,0,0,0,1,1,9,9,1.0,1,1,17.572005377443155,-0.4087924051331382,0,0,18.45464248798666,0.14179253745997003,22.53145899205286,3.7946319258786407,20.702736526073004,-0.12295176713716313,25.03475865695399,0.942123647068466,17.165532218348893,-0.0029373169978413613,32.04827726270243,0.7473357120540088,31.402938802023293,0.21388965885939,29.336366481769844,4.133758934997068,32.30287754276417,1.0781860805029428
899,0.2,true_threat,IDEAM,0,0,898,0.15000000000000002,1,0,184.24675129000593,-201.7527092033244,201.33889161016594,-208.7502052075511,-208.75,0.0003085989962983149,-0.0015082534442549284,0.0009750736896075446,0,0,33.07755359258581,-0.4457863987761357,0.5753129124641418,0.0,0.0014671076787635684,0.0017924101557582617,32.670174599110034,0.006511963629159771,0,0,5.510792208928784,12.167525052309662,5.511298219385715,occluder,,,13.184387186374211,,0.2,895,ok,accepted,0,ok,0.3259278,0.0008540999842807651,0.3240769999974873,0.0,0,0.0013079999999980885,0.012214699999997691,0,196.31893058940466,-18.75239084343559,-1.7179723765318045,3.4972907966755997,0,0,0,0,1,1,9,9,1.0,1,1,17.35810689954562,-0.41356533765414805,0,0,18.46120950286418,0.13134029417991858,22.66017831825902,2.5743865260645418,20.689073937305512,-0.2732512992169606,25.064354944093534,0.5919256852289396,17.167382346729386,0.03700256761117887,32.07749004748985,0.5843839598691767,31.410703594430384,0.15529585838409557,29.482288204980872,2.918434466493843,32.33809864101006,0.7044219646748834
900,0.25,true_threat,IDEAM,0,0,899,0.2,1,0,185.89955338420452,-201.75412900847795,202.761163391262,-208.75011674174917,-208.75,0.00020520755109032507,-0.001667091631247714,0.0010173653733999855,0,0,33.0551251574683,-0.4485687023502294,0.6035237312316895,0.0,0.0009850800270214677,0.001203502295538783,32.37017435247336,0.00652080332127952,0,0,4.798992790155056,12.222482442178759,4.799555798098924,occluder,,,12.971716412006032,,0.25,895,ok,accepted,0,ok,0.3259278,0.0008540999842807651,0.3240769999974873,0.0,1,0.0011757999999986168,0.015107000000000426,0,197.24217892560034,-18.022837085432684,-1.218948931631445,3.495870991522054,0,0,0,0,1,1,9,9,1.0,1,1,17.146521676583422,-0.4183737130313614,0,0,18.467240554098176,0.12062102187905306,22.72693169842299,1.3350676052657247,20.668619263032767,-0.4090927843153617,25.080046285640453,0.31382685602865884,17.170870887608498,0.06977081758240763,32.09999137519154,0.4501086288743768,31.41235723926124,0.03307290935377494,29.56497750240046,1.6537859505316597,32.35696994301599,0.3774260402658197
901,0.3,true_threat,IDEAM,0,0,900,0.25,1,1,187.55510222164162,-201.7560208990949,204.18386241322156,-208.7500128714082,-208.75,0.00011674174916720403,-0.0017920793958338995,0.0010474848862042571,0,0,33.15006817452491,1.8988603411322913,0.6168705821037292,0.0,0.0009850800270214677,0.001203502295538783,32.37017435247336,0.006483506215660786,0,0,4.0909441251131335,12.07639571661319,4.091419202658941,occluder,,,12.75733092768543,,0.3,895,ok,accepted,0,ok,0.3259278,0.0008540999842807651,0.3240769999974873,0.0,0,0.0011757999999986168,0.013546299999998013,0,198.16570191998318,-17.290811242378425,-0.7197729040547074,3.4939791009051078,0,0,0,0,1,1,9,9,1.0,1,1,16.933118116125296,-0.42334574728492735,0,0,18.47271847625641,0.10955844087423962,22.739899752355356,0.25936108055458057,20.641383963057734,-0.5447051208401894,25.084413370877577,0.08734252375384444,17.175776589866413,0.0981140451654922,32.116482437710815,0.32986704799456695,31.40584743090381,-0.13019615272855734,29.590804918812147,0.5165483301604117,32.36153994138,0.09139996830743195
902,0.35000000000000003,true_threat,IDEAM,0,0,901,0.30000000000000004,1,1,189.21467952490767,-201.75833866155807,205.6064393700811,-208.74992430149848,-208.75,1.2871408188175337e-05,-0.001907592679076315,0.001065494336459364,0,0,33.21617732576608,1.3221830248234312,0.5132049918174744,0.0,0.0003454533580224961,0.0004220508853904903,32.07017445643424,0.0064577247642348,0,0,3.3893737413551532,11.918885707243211,3.389520794080729,occluder,,,12.53963975517984,,0.35000000000000003,895,ok,accepted,0,ok,0.3259278,0.0008540999842807651,0.3240769999974873,0.0,1,0.0021373999999987348,0.013036499999998341,0,199.08946904977142,-16.555001068900623,-0.22096307698342343,3.4916613384419293,0,0,0,0,1,1,9,9,1.0,1,1,16.71631617501511,-0.4285899028940805,0,0,18.477628010300958,0.09819067917746747,22.712372886774222,-0.5505373098067625,20.60710102497712,-0.6856577862731672,25.07918623720765,-0.10454055897342654,17.181983103608033,0.12413027483211901,32.12716111485035,0.21359360525225826,31.39056000477586,-0.30574850771324685,29.57231508643719,-0.3697966459689062,32.35358628523363,-0.15907312055206024
903,0.4,true_threat,IDEAM,0,0,902,0.35000000000000003,1,1,190.8766984060595,-201.7611591311688,207.02843649299,-208.74983592939356,-208.75,-7.569850151867286e-05,-0.0019893611409648837,0.0010715568554166364,0,0,33.25357412721688,0.747936029015932,0.4340972602367401,0.0,0.0003454533580224961,0.0004220508853904903,32.07017445643424,0.006443208684340067,0,0,2.7038880914837864,11.766795869718772,2.7033227421988126,occluder,,,12.319701309952054,,0.4,895,ok,accepted,0,ok,0.3259278,0.0008540999842807651,0.3240769999974873,0.0,0,0.0021373999999987348,0.009776500000000965,0,200.0135108481576,-15.817023986134984,0.2769922475393116,3.488840868831204,0,0,0,0,1,1,9,9,1.0,1,1,16.497154372565916,-0.4341046911621278,0,0,18.48195389720064,0.08651773688619836,22.658913707784084,-1.0691835777076735,20.56552631662016,-0.8314931667649973,25.065467410206598,-0.2743728611826692,17.189435114528326,0.1490402184058578,32.131962315183436,0.09602892111634898,31.36722929064687,-0.4666142681768541,29.524833552394643,-0.9496306797316264,32.33456237453165,-0.3804782099226428
904,0.45,true_threat,IDEAM,0,0,903,0.4,1,1,192.53975504096888,-201.76443701045832,208.44945704825034,-208.74973263164534,-208.75,-0.00016407060644496596,-0.002050718092853405,0.0010663675598319069,0,0,33.26758142140372,0.28014588373679317,0.37560734152793884,0.0,-0.00033980351872742176,-0.0004151483008172363,31.78189823161568,0.0064377841586446315,0,0,2.0541181963604127,11.627195025938585,2.0521887785114195,occluder,,,12.098508338596597,,0.45,895,ok,accepted,0,ok,0.3259278,0.0008540999842807651,0.3240769999974873,0.0,1,0.0011724999999991326,0.014212499999999295,0,200.93773574679648,-15.078192249864458,0.7737879041607698,3.485562989541677,0,0,0,0,1,1,9,9,1.0,1,1,16.27661160936754,-0.4399129835089081,0,0,18.485682783646315,0.07457772855042019,22.591527068347943,-1.347732786336971,20.51657973144697,-0.9789307271750495,25.04393789735091,-0.43058498647804416,17.19809257004768,0.17314911038617992,32.13074105445394,-0.024425498626147586,31.337562366271342,-0.5933384745608602,29.46251665911383,-1.2463378648642804,32.30561261842793,-0.5789951157926054
905,0.5,true_threat,IDEAM,0,0,904,0.45,1,1,194.20293389713993,-201.7681573529618,209.86898224747497,-208.74964510281342,-208.75,-0.00026736835465612785,-0.0021046462571140305,0.0010504175407717378,0,0,33.26318088080632,-0.08801081194803828,0.3306296467781067,0.0,-0.00033980351872742176,-0.0004151483008172363,31.78189823161568,0.006439487592929946,0,0,1.4895593533017004,11.503625918567081,1.4851334603334916,occluder,,,11.876498522311747,,0.5,895,ok,accepted,1,ok,0.4153016,0.0014418000064324588,0.4133484000049066,0.0,0,0.0011724999999991326,0.012972399999998885,0,201.8621437665096,-14.33942141340654,1.26890508367228,3.4818426470382065,0,0,0,0,1,1,9,9,1.0,1,1,16.05510255975887,-0.4460228050163318,0,0,18.48879559785391,0.06225628452288225,22.51906115924235,-1.4493181794467473,20.460417676727136,-1.123240202245846,25.01503074234871,-0.5781363954852284,17.207892527503404,0.19599914911437374,32.12336781623327,-0.1474614158606549,31.303697370316858,-0.6772999085093758,29.396207683849305,-1.326179504877764,32.267614397914265,-0.7599644017132765
