scope,controller,condition,contrast,metric,n_scene_blocks,n_available,n_missing_or_censored,mean,sample_sd,median,minimum,maximum,bootstrap_mean_ci95_lower,bootstrap_mean_ci95_upper,inference_label
raw_arm,DREAM,empty_shadow,,planner_simulated_time_effective_rate_hz,5,5,0,2.3666666666666667,0.07453559924999292,2.3333333333333335,2.3333333333333335,2.5,2.3333333333333335,2.4333333333333336,scene_block_bootstrap_ci
raw_arm,DREAM,empty_shadow,,planner_wall_clock_effective_rate_hz,5,5,0,2.366523194873165,0.0746562448611395,2.3331786824729965,2.3328550980382348,2.5000719187355287,2.333015113846754,2.4333452062651304,scene_block_bootstrap_ci
raw_arm,DREAM,empty_shadow,,real_time_factor,5,5,0,0.9999381011242964,9.54653820303395e-05,0.9999337210598557,0.9997950420163864,1.0000287674942114,0.9998636202200375,1.0000070047345453,scene_block_bootstrap_ci
raw_arm,DREAM,empty_shadow,,traffic_hard_braking_actor_count,5,5,0,0.2,0.4472135954999579,0.0,0.0,1.0,0.0,0.6,scene_block_bootstrap_ci
raw_arm,DREAM,empty_shadow,,traffic_maximum_follower_disturbance_amplification,5,5,0,3.4482163201610887,2.070184016030653,3.584327530988397,1.4003345509093141,6.41459846165449,1.9105906416587697,5.017123288443342,scene_block_bootstrap_ci
raw_arm,DREAM,empty_shadow,,traffic_maximum_speed_loss_mps,5,5,0,2.3401517549960182,0.12436270811058259,2.317205627265011,2.206854026368301,2.545599074515845,2.2523980888238326,2.453579454075694,scene_block_bootstrap_ci
raw_arm,DREAM,empty_shadow,,traffic_peak_deceleration_mps2,5,5,0,-2.2076799310530375,0.6758691138592902,-1.9334415924058872,-3.4059904871877693,-1.8130491688938257,-2.8169709292750165,-1.8489381468059691,scene_block_bootstrap_ci
raw_arm,DREAM,empty_shadow,,traffic_total_integrated_speed_deficit_vehicle_m,5,5,0,62.693847040405046,9.703023178851895,61.543950602527374,52.856695389539446,75.6146315945183,55.18001093795533,70.20768314285476,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,collision_incidence,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,ego_maximum_speed_loss_mps,5,5,0,5.544887493921079,0.23000933515719113,5.668958662692344,5.179355998354723,5.712008578283182,5.341161097176529,5.7019492909476845,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,ego_mean_speed_mps,5,5,0,30.027263885269655,0.2965327860614453,30.11769337355748,29.6468868451481,30.414958722681202,29.800501220654716,30.24033133060102,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,ego_minimum_speed_mps,5,5,0,27.388312723760485,0.3395797221355934,27.364267825139184,27.022282453525907,27.8223532224345,27.123477348744576,27.6531480987764,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,ego_peak_deceleration_mps2,5,5,0,-2.526820733673233,0.009872965486291558,-2.5302565622290984,-2.5380206246506987,-2.5116771038094754,-2.533642250325798,-2.5191088871773246,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,low_level_deadline_miss_fraction,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,low_level_maximum_time_s,5,5,0,0.00291472000000077,0.0004903987071769593,0.0030108000000019786,0.002193999999999363,0.003555800000000886,0.002520720000000409,0.0032958800000006507,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,low_level_mean_time_s,5,5,0,0.0014564286666664946,2.593334965181792e-05,0.0014539766666666824,0.0014186266666664042,0.0014902099999996032,0.0014352683333331247,0.0014758933333329635,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,low_level_p95_time_s,5,5,0,0.0018258519999996632,0.00010984359122139472,0.0018609949999984995,0.0016800099999993098,0.0019430700000004461,0.0017422610000001446,0.0019094429999991821,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,low_level_stale_plan_fallback_time_s,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,low_level_wall_clock_effective_control_rate_hz,5,5,0,9.999647374797346,0.0006023561305989953,9.99946719505629,9.999089416257158,10.000448686797748,9.999182968820012,10.000115527253758,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,maximum_follower_hard_brake_time_s,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,maximum_follower_speed_loss_mps,5,5,0,2.0138160446535656,0.4843234361073474,2.206854026368301,1.4081816406325594,2.545599074515845,1.6356651274092164,2.38110629944181,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,minimum_follower_peak_deceleration_mps2,5,5,0,-1.7147282956038776,0.31695856307849357,-1.8425754019181533,-2.043343004859552,-1.3475418313150587,-1.9592289192898065,-1.470227671917949,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,minimum_hidden_oriented_box_clearance_m,5,5,0,1.718951856563549,0.37855560114221937,1.5802782896040952,1.377649254815465,2.315667631002445,1.4540871871549925,2.035748098351881,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,minimum_hidden_ttc_2d_s,5,5,0,1.2043772596140445,0.17759835685716324,1.2059797318726115,1.0295326550524238,1.4677100964551555,1.074609454719346,1.3443588208110995,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,minimum_oriented_box_clearance_m,5,5,0,1.1631031750664949,0.06124900888267861,1.174875494923185,1.0657525628904405,1.2190636091119909,1.1106163794156358,1.205831390137607,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,minimum_ttc_2d_s,5,5,0,1.2043772596140445,0.17759835685716324,1.2059797318726115,1.0295326550524238,1.4677100964551555,1.074609454719346,1.3458816579102995,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,near_collision_incidence,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,physics_control_loop_deadline_miss_fraction,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,physics_control_loop_maximum_cycle_time_s,5,5,0,0.02471843999999983,0.005521740642949347,0.0263188999999997,0.016405699999999968,0.03097679999999947,0.020120779999999883,0.028571819999999803,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,physics_control_loop_mean_cycle_time_s,5,5,0,0.012295770500000053,0.00032486153624027193,0.012258510833333203,0.011910430833333378,0.012624950833333533,0.012039891499999985,0.01255164950000012,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,physics_control_loop_p95_cycle_time_s,5,5,0,0.015253402000000785,0.0004609336906571655,0.015185145000000766,0.014790195000000226,0.01586701000000161,0.014896411000000567,0.015610393000001003,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,planner_completed_requests,5,5,0,13.8,0.4472135954999579,14.0,13.0,14.0,13.4,14.0,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,planner_dropped_request_fraction,5,5,0,0.7684745762711864,0.006483650871387478,0.7666666666666667,0.7627118644067796,0.7796610169491526,0.7642937853107344,0.7744632768361582,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,planner_dropped_requests,5,5,0,45.8,0.4472135954999579,46.0,45.0,46.0,45.4,46.0,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,planner_maximum_total_s,5,5,0,0.54063542,0.023575212104602578,0.5321277,0.5203347,0.5792952,0.52488798,0.56076368,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,planner_mean_total_s,5,5,0,0.4514389023076923,0.007022657786433851,0.4507169428571429,0.44178258571428575,0.4585980642857143,0.4461352857142858,0.4567425189010989,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,planner_p95_total_s,5,5,0,0.533067966,0.014365363028473384,0.527248865,0.518102665,0.553958135,0.522656777,0.545580914,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,planner_simulated_time_effective_rate_hz,5,5,0,2.3,0.07453559924999312,2.3333333333333335,2.1666666666666665,2.3333333333333335,2.2333333333333334,2.3333333333333335,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,planner_wall_clock_effective_rate_hz,5,5,0,2.29992075606519,0.07460168766233799,2.333209012179801,2.1664693735223843,2.3334380269194743,2.233179097654289,2.3333594155140926,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,real_time_factor,5,5,0,0.9999647374797347,6.0235613059865536e-05,0.999946719505629,0.9999089416257158,1.0000448686797747,0.9999182968820011,1.0000115527253757,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,reveal_to_hidden_aware_plan_applied_s,5,5,0,0.8900000000000002,0.10246950765959605,0.9,0.8,1.0500000000000003,0.8200000000000001,0.9700000000000003,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,traffic_hard_braking_actor_count,5,5,0,0.2,0.4472135954999579,0.0,0.0,1.0,0.0,0.6,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,traffic_maximum_follower_disturbance_amplification,5,5,0,3.445809470171522,2.0731650676115416,3.584327530988397,1.3882981324819021,6.41459846165449,1.9057769416796368,5.017123722139258,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,traffic_maximum_speed_loss_mps,5,5,0,2.3401517549960182,0.12436270811058259,2.317205627265011,2.206854026368301,2.545599074515845,2.250994666726985,2.453579454075694,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,traffic_peak_deceleration_mps2,5,5,0,-2.2076799310530375,0.6758691138592902,-1.9334415924058872,-3.4059904871877693,-1.8130491688938257,-2.8207779736682026,-1.8489381468059691,scene_block_bootstrap_ci
raw_arm,DREAM,true_threat,,traffic_total_integrated_speed_deficit_vehicle_m,5,5,0,62.693600745922865,9.698133177108062,61.558622976322866,52.85588802127645,75.62026380790304,55.18588197205404,70.20131951979171,scene_block_bootstrap_ci
