scene_seed,construction_hash,scenario_id,controller,condition,run_directory,summary_path,trace_path,reveal_reference_time_s,observed_semantic_lidar_reveal_time_s,number_of_ticks,trace_start_time_s,trace_end_time_s,mean_ego_speed_mps,minimum_ego_speed_mps,minimum_oriented_clearance_m,minimum_clearance_first_3s_after_reference_m,minimum_hidden_oriented_clearance_m,minimum_hidden_ttc_2d_s,ego_maximum_speed_loss_mps,ego_peak_deceleration_mps2,collision_incidence,near_collision_incidence,collision_or_near_incidence,traffic_total_integrated_speed_deficit_vehicle_m,maximum_follower_speed_loss_mps,traffic_hard_braking_actor_count,planner_mean_total_s,planner_p95_total_s,planner_maximum_total_s,planner_effective_completed_update_rate_hz,planner_dropped_request_fraction,planner_reveal_to_hidden_aware_plan_applied_s,low_level_mean_time_s,low_level_p95_time_s,low_level_maximum_time_s,low_level_deadline_miss_count,low_level_deadline_miss_fraction,physics_loop_mean_cycle_time_s,physics_loop_p95_cycle_time_s,physics_loop_maximum_cycle_time_s,physics_loop_deadline_miss_count,physics_loop_deadline_miss_fraction
1004,6d07bc9a0c61e4816a417e64f24997dc7ceaa6217cfcc01e13fcfdd1ddf80c18,town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61,DREAM,true_threat,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\dream_true_threat_seed1004_20260717_190255,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\dream_true_threat_seed1004_20260717_190255\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\dream_true_threat_seed1004_20260717_190255\tick_trace.csv,0.9,0.9,120,0.05,6.0,30.3525738882581,27.71407958290319,1.14768123468922,1.1528348732701552,1.6622963635171706,1.3073262143407431,5.626312107316892,-2.6250806931806636,0,0,0,52.88756724356124,1.6023865689054624,1.0,0.44373702857142855,0.52063426,0.5210825,2.3333333333333335,0.7627118644067796,1.0500000000000003,0.0015781550000000995,0.002440874999999387,0.002989499999998202,0,0.0,0.013121210833333367,0.017169874999999734,0.020094700000001353,0,0.0
1004,6d07bc9a0c61e4816a417e64f24997dc7ceaa6217cfcc01e13fcfdd1ddf80c18,town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61,IDEAM,empty_shadow,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\ideam_empty_shadow_seed1004_20260717_190320,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\ideam_empty_shadow_seed1004_20260717_190320\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\ideam_empty_shadow_seed1004_20260717_190320\tick_trace.csv,0.9,,120,0.05,6.0,31.596436809866713,30.207682109166655,1.1464089738396388,1.152650163607952,,,3.132709580143427,-2.287875633819283,0,0,0,52.700362188734125,1.6047058208465934,1.0,0.5805218000000001,0.8938088499999999,1.0652384,1.8333333333333333,0.8166666666666667,,0.0012235016666670262,0.0014699900000003652,0.0018391999999991526,0,0.0,0.011021481666666826,0.014614044999998299,0.017487400000000264,0,0.0
1004,6d07bc9a0c61e4816a417e64f24997dc7ceaa6217cfcc01e13fcfdd1ddf80c18,town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61,IDEAM,true_threat,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\ideam_true_threat_seed1004_20260717_190423,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\ideam_true_threat_seed1004_20260717_190423\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\ideam_true_threat_seed1004_20260717_190423\tick_trace.csv,0.9,0.9,120,0.05,6.0,28.923174239728514,14.722567095304104,-0.7724732169360493,1.152650163607952,-0.7724732169360493,0.0,18.617824594005977,-68.65608324363798,1,1,1,52.83529400507202,1.6047058208465934,1.0,0.4843441583333333,0.8563315849999997,1.0608487,2.0,0.7966101694915254,0.5500000000000002,0.001470208333332875,0.0020327149999943115,0.003393099999996707,0,0.0,0.012407732500000091,0.016831035000001646,0.021254300000002502,0,0.0
1004,6d07bc9a0c61e4816a417e64f24997dc7ceaa6217cfcc01e13fcfdd1ddf80c18,town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61,ADA,empty_shadow,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\ada_empty_shadow_seed1004_20260717_190459,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\ada_empty_shadow_seed1004_20260717_190459\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\ada_empty_shadow_seed1004_20260717_190459\tick_trace.csv,0.9,,120,0.05,6.0,31.445070957349966,29.792696612221295,1.1476704892900722,1.1528787455512104,,,3.547695077088786,-2.511033306689825,0,0,0,52.777901097275425,1.6047058208465934,1.0,0.7645890499999999,1.7715844399999994,2.1435811,1.3333333333333333,0.864406779661017,,0.0013654833333333726,0.001855724999999174,0.003303200000001283,0,0.0,0.011442360833333432,0.01585796499999752,0.026471600000000706,0,0.0
1004,6d07bc9a0c61e4816a417e64f24997dc7ceaa6217cfcc01e13fcfdd1ddf80c18,town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61,ADA,true_threat,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\ada_true_threat_seed1004_20260717_190613,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\ada_true_threat_seed1004_20260717_190613\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\ada_true_threat_seed1004_20260717_190613\tick_trace.csv,0.9,0.9,120,0.05,6.0,29.906905311995736,24.963688079438516,0.6996018252188386,1.1528787455512104,0.6996018252188386,0.8615412543830738,8.376703609871566,-7.373569643319726,0,1,1,52.8554999948663,1.6047058208465934,1.0,0.5484441545454545,0.9457040999999999,1.107353,1.8333333333333333,0.8135593220338984,0.9500000000000001,0.0014787833333333702,0.0017896499999993758,0.0031359000000001913,0,0.0,0.012412499166666773,0.01572583499999869,0.019350300000002818,0,0.0
1004,6d07bc9a0c61e4816a417e64f24997dc7ceaa6217cfcc01e13fcfdd1ddf80c18,town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61,APF,empty_shadow,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\apf_empty_shadow_seed1004_20260717_190537,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\apf_empty_shadow_seed1004_20260717_190537\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\apf_empty_shadow_seed1004_20260717_190537\tick_trace.csv,0.9,,120,0.05,6.0,31.40886802463821,29.918931099807672,1.1476474153955094,1.1528194585287184,,,3.4214605895024093,-2.4582350732927694,0,0,0,52.75073375909758,1.6047058208465934,1.0,0.7087027375,1.3529541599999995,1.6648323,1.3333333333333333,0.864406779661017,,0.0013387149999994463,0.002287059999997609,0.0025410000000007926,0,0.0,0.011361750833333477,0.014858999999998445,0.015887700000000393,0,0.0
1004,6d07bc9a0c61e4816a417e64f24997dc7ceaa6217cfcc01e13fcfdd1ddf80c18,town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61,APF,true_threat,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\apf_true_threat_seed1004_20260717_190347,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\apf_true_threat_seed1004_20260717_190347\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001004_6d07bc9a0c61\apf_true_threat_seed1004_20260717_190347\tick_trace.csv,0.9,0.9,120,0.05,6.0,30.6143754433,27.95141164956089,1.1476474153955094,1.1528194585287184,1.165710295180209,0.9631039369671884,5.3889800397491925,-5.9648756828615035,0,1,1,52.82884334411134,1.6047058208465934,1.0,0.5710305181818182,1.2566502,1.6373293,1.8333333333333333,0.8166666666666667,3.0500000000000003,0.0014006283333337422,0.0015794450000012003,0.0019342000000008852,0,0.0,0.012288568333333435,0.016896349999997718,0.01837979999999817,0,0.0
1005,c1df7bf640026aadbf78a8bbede5333689d9e59654c058fdf44aac5d3ab63fd6,town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002,DREAM,empty_shadow,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\dream_empty_shadow_seed1005_20260717_191021,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\dream_empty_shadow_seed1005_20260717_191021\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\dream_empty_shadow_seed1005_20260717_191021\tick_trace.csv,1.05,,120,0.05,6.0,29.914625100233245,27.488459960897448,1.2080771187704338,1.2421532273740428,,,5.242207810368317,-2.530256494550187,0,0,0,69.09638946225272,2.206854026368301,0.0,0.41804431999999997,0.50757858,0.512633,2.5,0.75,,0.001388966666666865,0.0020581900000014026,0.002536100000000374,0,0.0,0.011580018333333353,0.015255915000001074,0.017875399999997654,0,0.0
1005,c1df7bf640026aadbf78a8bbede5333689d9e59654c058fdf44aac5d3ab63fd6,town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002,DREAM,true_threat,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\dream_true_threat_seed1005_20260717_190843,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\dream_true_threat_seed1005_20260717_190843\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\dream_true_threat_seed1005_20260717_190843\tick_trace.csv,1.05,1.05,120,0.05,6.0,29.59970368738178,26.059807931732358,0.9729061395176303,1.2421532273740428,0.9729061395176303,0.9592320542019217,6.670859839533406,-7.310486337862443,0,1,1,69.12013814618555,2.206854026368301,0.0,0.4469331785714285,0.5300852899999999,0.5360961,2.3333333333333335,0.7627118644067796,0.8,0.0014790850000000095,0.001966480000000458,0.0034200000000055297,0,0.0,0.013056694166666697,0.01671807999999899,0.01881209999999811,0,0.0
1005,c1df7bf640026aadbf78a8bbede5333689d9e59654c058fdf44aac5d3ab63fd6,town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002,IDEAM,empty_shadow,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\ideam_empty_shadow_seed1005_20260717_190731,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\ideam_empty_shadow_seed1005_20260717_190731\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\ideam_empty_shadow_seed1005_20260717_190731\tick_trace.csv,1.05,,120,0.05,6.0,31.273283062563955,29.754950079070426,1.2061646227638412,1.2369467847091948,,,2.975717691698037,-2.2435142066482427,0,0,0,68.80897308333752,2.206854026368301,0.0,0.5293338833333334,0.8896188549999998,1.0705446,2.0,0.7966101694915254,,0.001362963333333352,0.002137105000001327,0.0031036000000028707,0,0.0,0.011810807499999824,0.01494825499999841,0.019202899999996248,0,0.0
1005,c1df7bf640026aadbf78a8bbede5333689d9e59654c058fdf44aac5d3ab63fd6,town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002,IDEAM,true_threat,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\ideam_true_threat_seed1005_20260717_190945,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\ideam_true_threat_seed1005_20260717_190945\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\ideam_true_threat_seed1005_20260717_190945\tick_trace.csv,1.05,1.05,120,0.05,6.0,28.988752948127793,19.29014540961719,-0.08641892894939929,1.2369467847091948,-0.08641892894939929,0.0,13.440522361151274,-9.414536069793229,1,1,1,68.95931574736842,2.206854026368301,0.0,0.5511866999999999,1.0368954000000001,1.0581775,1.8333333333333333,0.8135593220338984,0.9000000000000001,0.0014592216666665437,0.002046204999999723,0.003914000000001749,0,0.0,0.012420720833333803,0.016022319999997058,0.018191400000002744,0,0.0
1005,c1df7bf640026aadbf78a8bbede5333689d9e59654c058fdf44aac5d3ab63fd6,town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002,ADA,empty_shadow,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\ada_empty_shadow_seed1005_20260717_190704,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\ada_empty_shadow_seed1005_20260717_190704\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\ada_empty_shadow_seed1005_20260717_190704\tick_trace.csv,1.05,,120,0.05,6.0,30.773612306468536,29.183443617862615,1.2080106945802322,1.2419180344871743,,,3.547224152905848,-2.527588433172099,0,0,0,68.98438794575162,2.206854026368301,0.0,0.60239453,0.9922382299999997,1.1120537,1.6666666666666667,0.8305084745762712,,0.0013432566666664294,0.0019367749999995348,0.0024879999999996016,0,0.0,0.011307889166666415,0.014757474999998443,0.017730799999998936,0,0.0
1005,c1df7bf640026aadbf78a8bbede5333689d9e59654c058fdf44aac5d3ab63fd6,town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002,ADA,true_threat,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\ada_true_threat_seed1005_20260717_190638,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\ada_true_threat_seed1005_20260717_190638\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\ada_true_threat_seed1005_20260717_190638\tick_trace.csv,1.05,1.05,120,0.05,6.0,28.860031223265196,19.281767091059265,0.2099448342252799,1.2419180344871743,0.2099448342252799,0.6446330186383896,13.448900679709197,-9.361121775400036,0,1,1,69.10101792817481,2.206854026368301,0.0,0.518569625,0.9364654349999997,1.1471805,2.0,0.7966101694915254,0.8,0.0014111999999999606,0.0016250000000013634,0.002044399999999058,0,0.0,0.011954824166666917,0.01636684000000219,0.02011010000000013,0,0.0
1005,c1df7bf640026aadbf78a8bbede5333689d9e59654c058fdf44aac5d3ab63fd6,town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002,APF,empty_shadow,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\apf_empty_shadow_seed1005_20260717_190919,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\apf_empty_shadow_seed1005_20260717_190919\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\apf_empty_shadow_seed1005_20260717_190919\tick_trace.csv,1.05,,120,0.05,6.0,30.82863985404947,29.50518751761309,1.2079234811845818,1.2418603950466893,,,3.2254802531553715,-2.4562373213840516,0,0,0,68.88879028809409,2.206854026368301,0.0,0.6720440333333334,1.3987658999999997,1.7577573,1.5,0.847457627118644,,0.0012688650000002373,0.001617729999998118,0.00236110000000167,0,0.0,0.011762391666666499,0.014888019999999356,0.017560500000001866,0,0.0
1005,c1df7bf640026aadbf78a8bbede5333689d9e59654c058fdf44aac5d3ab63fd6,town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002,APF,true_threat,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\apf_true_threat_seed1005_20260717_190807,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\apf_true_threat_seed1005_20260717_190807\summary.json,<DREAM_ROOT>\outputs\carla_field_baselines_n5_v20\town06_converging_dual_overtake_firetruck_v1_seed001005_c1df7bf64002\apf_true_threat_seed1005_20260717_190807\tick_trace.csv,1.05,1.05,120,0.05,6.0,29.989187500327155,26.68656237809229,0.9956103399098356,1.2418603950466893,0.9956103399098356,0.9391354010000864,6.0441053926761725,-7.364134552920092,0,1,1,68.97553536100048,2.206854026368301,0.0,0.5662364000000001,1.24135115,1.7233243,1.8333333333333333,0.8135593220338984,0.7000000000000002,0.0015448433333337046,0.0026266350000000204,0.003350700000002149,0,0.0,0.012434853333333724,0.016563940000001588,0.019129100000000676,0,0.0
